"GEO_NAME","bg_id"
"Rosemount","270370610071"
"Rosemount","270370610072"
"Rosemount","270370610051"
"Castle Rock Twp.","270370609041"
"Farmington","270370609041"
"Marshan Twp.","270370614011"
"Miesville","270370614021"
"Douglas Twp.","270370614021"
"Mendota Heights","270370606061"
"Inver Grove Heights","270370605093"
"Lilydale","270370606033"
"Mendota Heights","270370606033"
"Lilydale","270370606041"
"Mendota Heights","270370606041"
"Mendota","270370606041"
"Eagan","270370607161"
"Eagan","270370607282"
"Ravenna Twp.","270370614012"
"Burnsville","270370607461"
"Farmington","270370609072"
"Apple Valley","270370608232"
"St. Anthony","270530201021"
"Eagan","270370607253"
"Golden Valley","270530216026"
"St. Paul","271230370001"
"St. Paul","271230371002"
"White Bear Lake","271230405022"
"Spring Lake Park","271230410012"
"Mounds View","271230410012"
"St. Paul","271230301001"
"St. Paul","271230301002"
"Anoka","270030505013"
"Anoka","270030505041"
"Anoka","270030505052"
"Anoka","270030505051"
"Anoka","270030505054"
"Coon Rapids","270030506021"
"Coon Rapids","270030506022"
"Coon Rapids","270030506054"
"Coon Rapids","270030506071"
"Coon Rapids","270030506072"
"Coon Rapids","270030506073"
"Coon Rapids","270030506074"
"Coon Rapids","270030506082"
"Coon Rapids","270030506083"
"Coon Rapids","270030506091"
"Coon Rapids","270030506092"
"Coon Rapids","270030506093"
"Coon Rapids","270030507042"
"Blaine","270030508074"
"Blaine","270030508082"
"Blaine","270030508103"
"Blaine","270030508104"
"Blaine","270030508112"
"Blaine","270030508111"
"Oak Grove","270030501152"
"Oak Grove","270030501153"
"Circle Pines","270030509021"
"Circle Pines","270030509022"
"Spring Lake Park","270030510021"
"Spring Lake Park","270030510022"
"Fridley","270030511011"
"Fridley","270030511012"
"Woodbury","271630710132"
"Baytown Twp.","271630707031"
"Oak Park Heights","271630707031"
"Stillwater","271630707032"
"Oak Park Heights","271630707032"
"Scandia","271630702051"
"Pine Springs","271630703033"
"Mahtomedi","271630703033"
"Forest Lake","271630701051"
"Forest Lake","271630701043"
"Stillwater","271630705012"
"Stillwater Twp.","271630705012"
"Woodbury","271630710133"
"Cottage Grove","271630714004"
"Cottage Grove","271630714002"
"Oakdale","271630709121"
"Oakdale","271630709112"
"Cottage Grove","271630712073"
"Woodbury","271630710111"
"Woodbury","271630710101"
"Woodbury","271630710102"
"Forest Lake","271630701053"
"Oakdale","271630709111"
"Oakdale","271630709061"
"Oakdale","271630709062"
"Oakdale","271630709113"
"Oakdale","271630709093"
"Baytown Twp.","271630707041"
"Bayport","271630707041"
"Bayport","271630708011"
"Oakdale","271630709114"
"Woodbury","271630710123"
"Stillwater","271630705011"
"Mahtomedi","271630703041"
"Lake Elmo","271630704051"
"Lake Elmo","271630704063"
"Stillwater","271630704052"
"Lake Elmo","271630704052"
"Woodbury","271630710141"
"Woodbury","271630710161"
"Cottage Grove","271630712072"
"Woodbury","271630710112"
"Woodbury","271630710121"
"St. Louis Park","270531226002"
"Minneapolis","270530003001"
"Minneapolis","270530022001"
"Brooklyn Center","270530203021"
"Crystal","270530210013"
"Woodbury","271630710131"
"Marine on St. Croix","271630702064"
"Scandia","271630702053"
"May Twp.","271630702061"
"Willernie","271630703044"
"Mahtomedi","271630703044"
"May Twp.","271630702062"
"Cottage Grove","271630714005"
"Birchwood Village","271630703031"
"Burnsville","270370607471"
"Burnsville","270370607451"
"Bloomington","270530259072"
"Bloomington","270530259073"
"Eden Prairie","270530260052"
"Eden Prairie","270530260053"
"Eden Prairie","270530260061"
"Eagan","270370607501"
"Lakeville","270370608192"
"Farmington","270370609061"
"Eden Prairie","270530260063"
"Eden Prairie","270530260071"
"Eden Prairie","270530260201"
"West St. Paul","270370601013"
"West St. Paul","270370601041"
"Golden Valley","270530217005"
"Eden Prairie","270530260132"
"Eden Prairie","270530260133"
"Eden Prairie","270530260141"
"Champlin","270530269064"
"Minneapolis","270531257002"
"Chanhassen","270530260142"
"Eden Prairie","270530260143"
"Golden Valley","270530218001"
"Golden Valley","270530218002"
"Golden Valley","270530219001"
"Golden Valley","270530219002"
"Golden Valley","270530219003"
"St. Louis Park","270530229013"
"St. Louis Park","270530230001"
"St. Louis Park","270530230003"
"Edina","270530231001"
"Edina","270530231002"
"Hopkins","270530233001"
"Hopkins","270530233002"
"St. Louis Park","270530222003"
"St. Louis Park","270530222004"
"St. Louis Park","270530222001"
"St. Louis Park","270530223011"
"St. Louis Park","270530223012"
"St. Louis Park","270530223023"
"St. Louis Park","270530224001"
"St. Louis Park","270530224002"
"St. Louis Park","270530224003"
"Edina","270530235011"
"Edina","270530235012"
"Edina","270530235013"
"Edina","270530235021"
"Edina","270530235022"
"Minneapolis","270531037002"
"Minneapolis","270531093004"
"St. Louis Park","270530227002"
"St. Louis Park","270530228012"
"Edina","270530235023"
"Edina","270530235024"
"Edina","270530235025"
"Edina","270530236001"
"Edina","270530236002"
"Edina","270530236003"
"Edina","270530237001"
"Edina","270530237002"
"Empire","270370609051"
"Prior Lake","271390809051"
"South St. Paul","270370602012"
"Edina","270530237003"
"Edina","270530237004"
"Edina","270530238011"
"Edina","270530238014"
"Edina","270530238015"
"Edina","270530238021"
"Edina","270530238022"
"Edina","270530239011"
"Edina","270530239022"
"Edina","270530239031"
"Edina","270530239033"
"Edina","270530240052"
"Edina","270530240031"
"Edina","270530240032"
"Edina","270530240033"
"Edina","270530240041"
"Richfield","270530241002"
"Richfield","270530242001"
"Richfield","270530242002"
"Richfield","270530243001"
"Richfield","270530243002"
"Richfield","270530244001"
"Richfield","270530244002"
"Richfield","270530246002"
"Richfield","270530246003"
"Richfield","270530247001"
"Richfield","270530247002"
"Richfield","270530247003"
"Richfield","270530248012"
"Richfield","270530245003"
"Richfield","270530248021"
"Bloomington","270530251003"
"Bloomington","270530252011"
"Bloomington","270530252051"
"Bloomington","270530252053"
"Bloomington","270530252054"
"Bloomington","270530252055"
"Bloomington","270530253011"
"Bloomington","270530253012"
"Bloomington","270530253013"
"Bloomington","270530253022"
"Golden Valley","270530217002"
"Golden Valley","270530217003"
"Golden Valley","270530216025"
"Golden Valley","270530217004"
"St. Louis Park","270530228021"
"St. Louis Park","270530229011"
"Bloomington","270530253023"
"Bloomington","270530254013"
"Bloomington","270530254031"
"Bloomington","270530256011"
"Bloomington","270530256012"
"Bloomington","270530256032"
"Bloomington","270530256033"
"Bloomington","270530256051"
"Bloomington","270530256052"
"Bloomington","270530256053"
"Bloomington","270530257021"
"Bloomington","270530257022"
"Bloomington","270530257023"
"Bloomington","270530257024"
"Bloomington","270530258012"
"Bloomington","270530258022"
"Bloomington","270530258031"
"Bloomington","270530258033"
"Bloomington","270530258052"
"Bloomington","270530258053"
"Bloomington","270530259051"
"Bloomington","270530259052"
"Bloomington","270530259053"
"Bloomington","270530259061"
"Bloomington","270530259063"
"Bloomington","270530259064"
"Bloomington","270530259071"
"Orono","270530272031"
"Minnetonka Beach","270530272031"
"Spring Park","270530272033"
"Shorewood","270530275041"
"Shorewood","270530275031"
"Ramsey","270030502231"
"Lino Lakes","270030502332"
"Anoka","270030505053"
"Minneapolis","270531075001"
"Minneapolis","270531090001"
"Minneapolis","270531056001"
"Plymouth","270530265103"
"Minnetonka","270530264042"
"Brooklyn Park","270530268121"
"Minneapolis","270531002003"
"Minneapolis","270530006011"
"Minneapolis","270530024002"
"Minneapolis","270531025003"
"Minneapolis","270530033002"
"Minneapolis","270531052012"
"Minneapolis","270531054002"
"Minneapolis","270530110004"
"Minneapolis","270530120033"
"Minneapolis","270530119983"
"Minneapolis","270531115002"
"Minneapolis","270531115004"
"Crystal","270530209033"
"St. Louis Park","270530222002"
"Edina","270530240062"
"Edina","270530239013"
"Stillwater","271630705021"
"Stillwater Twp.","271630705021"
"Eden Prairie","270530260153"
"Eden Prairie","270530260202"
"Eden Prairie","270530260211"
"Plymouth","270530266091"
"Minnetonka","270530262083"
"Plymouth","270530266063"
"Maple Grove","270530267061"
"Brooklyn Park","270530268223"
"Brooklyn Park","270530268231"
"Brooklyn Park","270530268192"
"Minneapolis","270531257003"
"Minneapolis","270531012003"
"Burnsville","270370607092"
"New Prague","271390812001"
"Helena Twp.","271390812001"
"St. Paul","271230303004"
"Maplewood","271230424024"
"Shakopee","271390806002"
"Burnsville","270370607093"
"Burnsville","270370607102"
"Burnsville","270370607131"
"Eagan","270370607502"
"Eagan","270370607252"
"Eagan","270370607261"
"Eagan","270370607332"
"Eagan","270370607333"
"Eagan","270370607352"
"Sunfish Lake","270370605054"
"Inver Grove Heights","270370605054"
"Lakeville","270370608151"
"Lakeville","270370608162"
"Lakeville","270370608191"
"Apple Valley","270370608221"
"Apple Valley","270370608241"
"Vermillion Twp.","270370610012"
"Vermillion","270370610012"
"Rosemount","270370610031"
"Hastings","270370611021"
"Eagan","270370607212"
"Burnsville","270370607091"
"Hastings","270370611051"
"Waterford Twp.","270370615021"
"Northfield","270370615021"
"Sciota Twp.","270370615021"
"Coates","270370610011"
"Vermillion Twp.","270370610011"
"West St. Paul","270370601021"
"Eagan","270370607321"
"West St. Paul","270370601022"
"Apple Valley","270370608122"
"West St. Paul","270370601031"
"South St. Paul","270370604022"
"Hastings","270370611023"
"Nininger Twp.","270370611023"
"Hastings","270370611052"
"Lakeville","270370615012"
"Eureka Twp.","270370615012"
"Eagan","270370607342"
"South St. Paul","270370602021"
"South St. Paul","270370602022"
"South St. Paul","270370603012"
"South St. Paul","270370603014"
"South St. Paul","270370604021"
"South St. Paul","270370605023"
"Inver Grove Heights","270370605023"
"Inver Grove Heights","270370605034"
"Mendota Heights","270370606034"
"St. Paul","271230308003"
"St. Paul","271230307042"
"St. Paul","271230308001"
"St. Paul","271230308004"
"St. Paul","271230309001"
"St. Paul","271230309002"
"St. Paul","271230309003"
"St. Paul","271230311002"
"St. Paul","271230311001"
"St. Paul","271230311003"
"St. Paul","271230312002"
"St. Paul","271230312003"
"St. Paul","271230313001"
"St. Paul","271230310002"
"St. Paul","271230313002"
"St. Paul","271230314001"
"St. Paul","271230314002"
"St. Paul","271230315002"
"St. Paul","271230316001"
"St. Paul","271230307021"
"St. Paul","271230306022"
"St. Paul","271230306024"
"St. Paul","271230307023"
"St. Paul","271230307024"
"St. Paul","271230307025"
"Apple Valley","270370608121"
"Lakeville","270370608132"
"Lakeville","270370608141"
"West St. Paul","270370601052"
"South St. Paul","270370602013"
"St. Paul","271230317023"
"St. Paul","271230318011"
"Linwood Twp.","270030516001"
"Andover","270030502203"
"Blaine","270030508072"
"Oak Grove","270030501142"
"Eagan","270370607354"
"South St. Paul","270370604012"
"Eagan","270370607271"
"Hastings","270370611061"
"Nininger Twp.","270370611061"
"South St. Paul","270370603013"
"Eagan","270370607211"
"South St. Paul","270370604023"
"Chanhassen","270190906011"
"Chanhassen","270190906022"
"Chanhassen","270190906021"
"Chanhassen","270190906012"
"Chanhassen","270190907021"
"Shakopee","271390804002"
"Shakopee","271390805002"
"Louisville Twp.","271390807001"
"Jackson Twp.","271390807001"
"Prior Lake","271390809032"
"Spring Lake Twp.","271390809032"
"Roseville","271230414003"
"St. Paul","271230308002"
"St. Paul","271230333003"
"St. Paul","271230375003"
"St. Paul","271230353004"
"St. Paul","271230365001"
"Maplewood","271230423022"
"North Oaks","271230406013"
"St. Paul","271230322002"
"Benton Twp.","270190912021"
"Hancock Twp.","270190912021"
"Carver","270190911002"
"Laketown Twp.","270190904012"
"Waconia","270190904012"
"St. Paul","271230372003"
"St. Paul","271230305004"
"Mounds View","271230410022"
"St. Paul","271230352003"
"St. Paul","271230317012"
"St. Paul","271230347011"
"St. Paul","271230325002"
"St. Paul","271230326002"
"St. Paul","271230364002"
"St. Paul","271230321001"
"New Brighton","271230411042"
"St. Paul","271230340002"
"Maplewood","271230423021"
"St. Paul","271230310004"
"Oakdale","271630709122"
"Woodbury","271630710162"
"Cottage Grove","271630714003"
"Grey Cloud Island Twp.","271630714003"
"St. Paul Park","271630714003"
"Hastings","271630711023"
"Denmark Twp.","271630711023"
"Plymouth","270530266102"
"Plymouth","270530266111"
"Plymouth","270530266112"
"Minnetonka","270530262062"
"Minnetonka","270530262063"
"Minnetonka","270530262071"
"Minnetonka","270530262072"
"Minnetonka","270530262081"
"Minnetonka","270530263022"
"Minnetonka","270530263021"
"Minnetonka","270530264041"
"Plymouth","270530265071"
"Plymouth","270530265072"
"Plymouth","270530265081"
"Burnsville","270370607104"
"Burnsville","270370607114"
"Burnsville","270370607542"
"Burnsville","270370607456"
"Burnsville","270370607484"
"Eagan","270370607263"
"Inver Grove Heights","270370605063"
"Inver Grove Heights","270370605052"
"Eagan","270370607174"
"West St. Paul","270370601054"
"Eagan","270370607523"
"Inver Grove Heights","270370605085"
"Eagan","270370607521"
"Burnsville","270370607143"
"Eagan","270370607344"
"Burnsville","270370607103"
"Eagan","270370607343"
"Apple Valley","270370608403"
"Rosemount","270370610032"
"Apple Valley","270370608053"
"Apple Valley","270370608401"
"Burnsville","270370607094"
"Burnsville","270370607543"
"Eagan","270370607314"
"Rosemount","270370610102"
"Burnsville","270370607395"
"Burnsville","270370607531"
"Burnsville","270370607422"
"Hastings","270370611092"
"Empire","270370609073"
"Farmington","270370609073"
"Castle Rock Twp.","270370609053"
"Empire","270370609053"
"Farmington","270370609053"
"Eagan","270370607176"
"Rosemount","270370610093"
"Lakeville","270370608145"
"Hastings","270370611111"
"Nininger Twp.","270370611111"
"Empire","270370610014"
"Empire","270370609052"
"Farmington","270370609052"
"Lakeville","270370608323"
"Greenvale Twp.","270370615023"
"Eagan","270370607522"
"Mendota Heights","270370606052"
"Apple Valley","270370608412"
"Burnsville","270370607394"
"Apple Valley","270370608292"
"Castle Rock Twp.","270370615013"
"Lakeville","270370608364"
"Lakeville","270370608353"
"Lakeville","270370608351"
"Rosemount","270370610101"
"Lakeville","270370608133"
"Burnsville","270370607532"
"Lakeville","270370608372"
"Farmington","270370609063"
"Farmington","270370609074"
"Farmington","270370609023"
"Apple Valley","270370608064"
"Apple Valley","270370608282"
"Apple Valley","270370608124"
"Apple Valley","270370608283"
"Lakeville","270370608301"
"Apple Valley","270370608402"
"Apple Valley","270370608411"
"Apple Valley","270370608413"
"Nininger Twp.","270370610013"
"Lakeville","270370608144"
"Lakeville","270370608322"
"Lakeville","270370608324"
"Marshan Twp.","270370611102"
"Hastings","270370611102"
"Lakeville","270370608341"
"Lakeville","270370608153"
"Inver Grove Heights","270370605061"
"Hastings","270370611112"
"Hastings","270370611121"
"Rosemount","270370610112"
"Rosemount","270370610111"
"Burnsville","270370607373"
"Apple Valley","270370608051"
"Lakeville","270370608194"
"Lakeville","270370608164"
"Lakeville","270370608311"
"Rosemount","270370610074"
"Eagan","270370607283"
"Mendota Heights","270370606043"
"Inver Grove Heights","270370605073"
"Apple Valley","270370608382"
"Apple Valley","270370608114"
"Burnsville","270370607113"
"Eagan","270370607324"
"Eagan","270370607512"
"Burnsville","270370607544"
"Eagan","270370607272"
"Farmington","270370609075"
"Burnsville","270370607372"
"Eagan","270370607323"
"Lakeville","270370608331"
"Lakeville","270370608371"
"Hastings","270370611091"
"Inver Grove Heights","270370605051"
"Lakeville","270370608361"
"Burnsville","270370607455"
"Burnsville","270370607453"
"Lakeville","270370608302"
"Burnsville","270370607423"
"Lakeville","270370608193"
"Lakeville","270370608313"
"Lakeville","270370608365"
"Lakeville","270370608362"
"Inver Grove Heights","270370605053"
"South St. Paul","270370604024"
"Apple Valley","270370608381"
"Marshan Twp.","270370611122"
"Hastings","270370611122"
"Hastings","270370611024"
"Nininger Twp.","270370611024"
"Rosemount","270370610095"
"Apple Valley","270370608383"
"Apple Valley","270370608391"
"Apple Valley","270370608285"
"Apple Valley","270370608284"
"Farmington","270370609022"
"South St. Paul","270370603011"
"Apple Valley","270370608393"
"West St. Paul","270370601044"
"Burnsville","270370607541"
"Apple Valley","270370608233"
"New Trier","270370614024"
"Hampton Twp.","270370614024"
"Empire","270370609044"
"Farmington","270370609044"
"Empire","270370609076"
"Farmington","270370609076"
"Rosemount","270370610094"
"Lakeville","270370608342"
"Burnsville","270370607483"
"Lakeville","270370608352"
"Burnsville","270370607454"
"Inver Grove Heights","270370605064"
"Northfield","270370615022"
"Randolph","270370614022"
"Randolph Twp.","270370614022"
"Mendota Heights","270370606053"
"Eagan","270370607175"
"Apple Valley","270370608392"
"Hampton","270370614023"
"Farmington","270370609062"
"Lakeville","270370608163"
"Lakeville","270370608332"
"Lakeville","270370608312"
"Eagan","270370607311"
"Eagan","270370607293"
"Eagan","270370607273"
"Inver Grove Heights","270370605021"
"Apple Valley","270370608115"
"Eagan","270370607511"
"South St. Paul","270370603024"
"Rosemount","270370610052"
"Rosemount","270370610073"
"Rosemount","270370610091"
"Marshan Twp.","270370611101"
"Hastings","270370611101"
"Lakeville","270370608363"
"Lakeville","270370608321"
"Lakeville","270370608303"
"West St. Paul","270370601012"
"Eagan","270370607173"
