system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,sq_miles,.geo
000000000000000005ef,8.488413E7,2.9968231E7,3,061,S,270614803003,270614803003,+47.3995558,-093.6563149,G5030,Block Group 3,27,480300,2021,"{groups=[{classification=0, sum=10.349294669996947}, {classification=1, sum=21.040172009976633}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5,1.17994294E8,7914416.0,3,061,S,270614804003,270614804003,+47.4308172,-093.3435149,G5030,Block Group 3,27,480400,2021,"{groups=[{classification=0, sum=15.375390029987397}, {classification=1, sum=27.68279084996401}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,4.0417883E7,4666257.0,4,061,S,270614803004,270614803004,+47.3349450,-093.7436318,G5030,Block Group 4,27,480300,2021,"{groups=[{classification=0, sum=6.846595470000655}, {classification=1, sum=6.858757620000663}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d6,7.7538499E7,2437076.0,4,061,S,270614810004,270614810004,+47.3248801,-093.1250472,G5030,Block Group 4,27,481000,2021,"{groups=[{classification=0, sum=17.003033189984304}, {classification=1, sum=10.838908079996017}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6,1.73327337E8,3679002.0,4,061,S,270614806004,270614806004,+47.0790987,-093.3514871,G5030,Block Group 4,27,480600,2021,"{groups=[{classification=0, sum=31.807497149956173}, {classification=1, sum=29.470626899960614}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea,7.5906981E7,8405216.0,4,061,S,270614807004,270614807004,+47.2560747,-093.6869106,G5030,Block Group 4,27,480700,2021,"{groups=[{classification=0, sum=13.748789339990488}, {classification=1, sum=9.00103346999951}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9,1.72509607E8,3.7470213E7,4,061,S,270614804004,270614804004,+47.4383858,-093.5245930,G5030,Block Group 4,27,480400,2021,"{groups=[{classification=0, sum=21.664959029975446}, {classification=1, sum=42.923354760046735}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c74,9536548.0,788388.0,4,061,S,270614808024,270614808024,+47.2123101,-093.5551319,G5030,Block Group 4,27,480802,2021,"{groups=[{classification=0, sum=1.4928170400000238}, {classification=1, sum=1.982777940000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,1.9211795E7,1.394419E7,5,061,S,270614807005,270614807005,+47.2052044,-093.6399334,G5030,Block Group 5,27,480700,2021,"{groups=[{classification=0, sum=2.6843602499996067}, {classification=1, sum=4.315130819998995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,3.5867751E7,1.1595445E7,5,061,S,270614810005,270614810005,+47.2981932,-093.2287842,G5030,Block Group 5,27,481000,2021,"{groups=[{classification=0, sum=7.072811460000803}, {classification=1, sum=6.435167310000385}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,665647.0,126102.0,6,061,S,270614809006,270614809006,+47.2423288,-093.5321921,G5030,Block Group 6,27,480900,2021,"{groups=[{classification=0, sum=0.1720075500000017}, {classification=1, sum=0.07123545000000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb,2.4089878E7,7155576.0,1,067,S,270677803001,270677803001,+45.2822774,-094.9025439,G5030,Block Group 1,27,780300,2021,"{groups=[{classification=0, sum=1.8170252100000293}, {classification=1, sum=4.758180569999285}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,6.7623019E7,6681861.0,1,067,S,270677804001,270677804001,+45.1023384,-094.9301982,G5030,Block Group 1,27,780400,2021,"{groups=[{classification=0, sum=2.8754797499994877}, {classification=1, sum=1.7190330300000276}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000788,1.61357651E8,9092080.0,1,067,S,270677802001,270677802001,+45.3709631,-095.1369814,G5030,Block Group 1,27,780200,2021,"{groups=[{classification=0, sum=11.246513849995242}, {classification=1, sum=10.83195827999603}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789,9.4190598E7,32214.0,1,067,S,270677812001,270677812001,+44.9345182,-095.1843861,G5030,Block Group 1,27,781200,2021,"{groups=[{classification=0, sum=2.724321599999582}, {classification=1, sum=1.1074506300000173}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b,1.7603231E8,7623710.0,1,067,S,270677801001,270677801001,+45.3768778,-094.8761774,G5030,Block Group 1,27,780100,2021,"{groups=[{classification=0, sum=13.328673929991286}, {classification=1, sum=6.507792720000433}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,1.14655536E8,91870.0,1,067,S,270677806001,270677806001,+45.0886208,-095.1340449,G5030,Block Group 1,27,780600,2021,"{groups=[{classification=0, sum=4.4822735099991045}, {classification=1, sum=1.7325851400000278}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,8754618.0,2988013.0,1,067,S,270677805001,270677805001,+45.1504081,-095.0289650,G5030,Block Group 1,27,780500,2021,"{groups=[{classification=0, sum=1.5386857200000246}, {classification=1, sum=0.7151344200000108}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,2.37058587E8,1.7094081E7,1,067,S,270677811001,270677811001,+45.0143995,-094.8257969,G5030,Block Group 1,27,781100,2021,"{groups=[{classification=0, sum=8.618099490000237}, {classification=1, sum=3.6198033299990247}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,9.3193525E7,954866.0,2,067,S,270677812002,270677812002,+45.0149634,-095.1661506,G5030,Block Group 2,27,781200,2021,"{groups=[{classification=0, sum=3.5527377599990664}, {classification=1, sum=1.1981455200000188}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fd,1.4043513E7,1904791.0,2,067,S,270677805002,270677805002,+45.1487410,-095.0660015,G5030,Block Group 2,27,780500,2021,"{groups=[{classification=0, sum=1.1828559600000186}, {classification=1, sum=0.6598835100000099}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787,8.8495638E7,3449975.0,2,067,S,270677804002,270677804002,+45.1861589,-094.9372745,G5030,Block Group 2,27,780400,2021,"{groups=[{classification=0, sum=4.950690029999412}, {classification=1, sum=3.0078734399994054}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,2.1214526E7,4210270.0,2,067,S,270677803002,270677803002,+45.3178790,-094.9799329,G5030,Block Group 2,27,780300,2021,"{groups=[{classification=0, sum=3.001966109999409}, {classification=1, sum=2.653086149999626}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,1.42993345E8,8520229.0,2,067,S,270677806002,270677806002,+45.1783539,-095.1753570,G5030,Block Group 2,27,780600,2021,"{groups=[{classification=0, sum=6.988371390000748}, {classification=1, sum=3.2167149299992754}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e,1.80399824E8,1.4831233E7,2,067,S,270677811002,270677811002,+44.9725597,-094.9456947,G5030,Block Group 2,27,781100,2021,"{groups=[{classification=0, sum=7.736864850001239}, {classification=1, sum=3.058606979999374}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,1.5888643E8,2.1522084E7,2,067,S,270677801002,270677801002,+45.2448014,-094.8164850,G5030,Block Group 2,27,780100,2021,"{groups=[{classification=0, sum=7.938061560001371}, {classification=1, sum=5.965360830000077}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794,1.079622E8,1.467099E7,2,067,S,270677802002,270677802002,+45.2995814,-095.1829686,G5030,Block Group 2,27,780200,2021,"{groups=[{classification=0, sum=4.406520689999055}, {classification=1, sum=3.553085249999066}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ca,1.9315984E7,850693.0,3,067,S,270677811003,270677811003,+45.1379510,-094.7976770,G5030,Block Group 3,27,781100,2021,"{groups=[{classification=0, sum=1.1943231300000188}, {classification=1, sum=0.5737059900000084}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fa,7.798929E7,1.3402531E7,3,067,S,270677802003,270677802003,+45.2749476,-095.0747601,G5030,Block Group 3,27,780200,2021,"{groups=[{classification=0, sum=5.515013789999782}, {classification=1, sum=5.508063989999777}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000601,1073631.0,167447.0,3,067,S,270677805003,270677805003,+45.1240202,-095.0644884,G5030,Block Group 3,27,780500,2021,"{groups=[{classification=0, sum=0.20988396000000234}, {classification=1, sum=0.20050173000000218}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775,1.8169134E8,3327233.0,3,067,S,270677812003,270677812003,+44.9866293,-095.0603618,G5030,Block Group 3,27,781200,2021,"{groups=[{classification=0, sum=5.072659019999492}, {classification=1, sum=1.8740135700000302}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,9146328.0,8257812.0,3,067,S,270677804003,270677804003,+45.2421105,-094.9382080,G5030,Block Group 3,27,780400,2021,"{groups=[{classification=0, sum=1.1964080700000188}, {classification=1, sum=1.1272575600000176}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,3.6739033E7,1.5075822E7,3,067,S,270677806003,270677806003,+45.1994762,-095.0395947,G5030,Block Group 3,27,780600,2021,"{groups=[{classification=0, sum=2.882777039999483}, {classification=1, sum=2.63049929999964}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795,2.5798488E7,6376530.0,3,067,S,270677803003,270677803003,+45.2741769,-094.9940762,G5030,Block Group 3,27,780300,2021,"{groups=[{classification=0, sum=2.513395169999713}, {classification=1, sum=2.0428937100000057}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,8040805.0,236029.0,1,079,S,270799505001,270799505001,+44.3907049,-093.7105830,G5030,Block Group 1,27,950500,2021,"{groups=[{classification=0, sum=0.4586868000000065}, {classification=1, sum=0.34262514000000455}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f05,2.3641144E7,599637.0,1,079,S,270799502001,270799502001,+44.5091192,-093.8753734,G5030,Block Group 1,27,950200,2021,"{groups=[{classification=0, sum=1.677681720000027}, {classification=1, sum=3.6284905799990192}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1c,4.5003872E7,6387381.0,1,079,S,270799504001,270799504001,+44.2020825,-093.7052626,G5030,Block Group 1,27,950400,2021,"{groups=[{classification=0, sum=2.2135112999998996}, {classification=1, sum=2.822313779999521}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f20,2.645078E7,704299.0,1,079,S,270799506001,270799506001,+44.2626926,-093.9911404,G5030,Block Group 1,27,950600,2021,"{groups=[{classification=0, sum=3.534320789999078}, {classification=1, sum=2.788259759999542}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f21,1.92092269E8,9377731.0,1,079,S,270799503001,270799503001,+44.3566326,-093.5968372,G5030,Block Group 1,27,950300,2021,"{groups=[{classification=0, sum=7.869258540001326}, {classification=1, sum=7.23508929000091}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f02,8973690.0,5656133.0,2,079,S,270799504002,270799504002,+44.2279935,-093.6190288,G5030,Block Group 2,27,950400,2021,"{groups=[{classification=0, sum=0.7064471700000107}, {classification=1, sum=0.7596131400000116}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1f,6.8649463E7,1966963.0,2,079,S,270799506002,270799506002,+44.3053829,-093.9072501,G5030,Block Group 2,27,950600,2021,"{groups=[{classification=0, sum=3.914822339998841}, {classification=1, sum=5.318334449999653}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f25,6.5307997E7,3208604.0,2,079,S,270799501002,270799501002,+44.4972395,-093.5735562,G5030,Block Group 2,27,950100,2021,"{groups=[{classification=0, sum=2.3552872199998114}, {classification=1, sum=2.815711469999525}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8,1849129.0,168201.0,3,079,S,270799502003,270799502003,+44.4557776,-093.9197772,G5030,Block Group 3,27,950200,2021,"{groups=[{classification=0, sum=0.3471425100000046}, {classification=1, sum=0.3283780500000043}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f03,5.045976E7,1256843.0,3,079,S,270799506003,270799506003,+44.3371640,-093.8702943,G5030,Block Group 3,27,950600,2021,"{groups=[{classification=0, sum=1.569612330000025}, {classification=1, sum=0.8513505000000131}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f06,1.3838329E7,735623.0,3,079,S,270799503003,270799503003,+44.4481915,-093.5540096,G5030,Block Group 3,27,950300,2021,"{groups=[{classification=0, sum=1.2777207300000202}, {classification=1, sum=0.9371805300000146}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1d,1.35716679E8,2483886.0,3,079,S,270799501003,270799501003,+44.4755270,-093.6982202,G5030,Block Group 3,27,950100,2021,"{groups=[{classification=0, sum=3.630228029999018}, {classification=1, sum=2.757680639999561}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1e,7.8240819E7,4778668.0,3,079,S,270799504003,270799504003,+44.2541575,-093.5962950,G5030,Block Group 3,27,950400,2021,"{groups=[{classification=0, sum=3.2757882299992387}, {classification=1, sum=3.421386539999148}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f22,1.63374352E8,1.670676E7,3,079,S,270799505003,270799505003,+44.3096469,-093.7267651,G5030,Block Group 3,27,950500,2021,"{groups=[{classification=0, sum=6.223893390000247}, {classification=1, sum=4.715439299999257}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,9524968.0,56615.0,4,079,S,270799504004,270799504004,+44.2102206,-093.5903065,G5030,Block Group 4,27,950400,2021,"{groups=[{classification=0, sum=0.5003856000000072}, {classification=1, sum=0.47328138000000675}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1a,1.68426641E8,1439866.0,4,079,S,270799501004,270799501004,+44.4502325,-093.8207232,G5030,Block Group 4,27,950100,2021,"{groups=[{classification=0, sum=4.812736499999321}, {classification=1, sum=6.346557360000327}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f23,3.8438986E7,510794.0,4,079,S,270799502004,270799502004,+44.4063423,-093.9210876,G5030,Block Group 4,27,950200,2021,"{groups=[{classification=0, sum=1.9077201000000308}, {classification=1, sum=1.976870610000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f24,3.2077686E7,8861510.0,4,079,S,270799506004,270799506004,+44.2636737,-093.8498159,G5030,Block Group 4,27,950600,2021,"{groups=[{classification=0, sum=2.127681269999953}, {classification=1, sum=1.4327012700000228}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb1,6817950.0,20222.0,1,083,S,270833605001,270833605001,+44.4692674,-095.7955001,G5030,Block Group 1,27,360500,2021,"{groups=[{classification=0, sum=1.3180295700000209}, {classification=1, sum=0.22621599000000261}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6c,2.74280443E8,6615445.0,1,083,S,270833606001,270833606001,+44.2747849,-095.9866233,G5030,Block Group 1,27,360600,2021,"{groups=[{classification=0, sum=9.554932529998457}, {classification=1, sum=2.8834720199994828}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6d,2.80530551E8,3171357.0,1,083,S,270833601001,270833601001,+44.5801534,-095.8131456,G5030,Block Group 1,27,360100,2021,"{groups=[{classification=0, sum=8.137520820001248}, {classification=1, sum=3.0579119999993756}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6e,2.85056285E8,1486947.0,1,083,S,270833602001,270833602001,+44.4647446,-095.9678086,G5030,Block Group 1,27,360200,2021,"{groups=[{classification=0, sum=7.943273910001374}, {classification=1, sum=3.566289869999058}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb2,1.65498343E8,682822.0,2,083,S,270833606002,270833606002,+44.3414716,-095.8219420,G5030,Block Group 2,27,360600,2021,"{groups=[{classification=0, sum=4.981964129999432}, {classification=1, sum=3.00022865999941}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb3,1.61180895E8,1105401.0,2,083,S,270833602002,270833602002,+44.4031868,-095.8318177,G5030,Block Group 2,27,360200,2021,"{groups=[{classification=0, sum=5.199840359999575}, {classification=1, sum=3.2309620199992666}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc6,2.68410946E8,453336.0,3,083,S,270833602003,270833602003,+44.4649919,-095.6855118,G5030,Block Group 3,27,360200,2021,"{groups=[{classification=0, sum=10.228368149997177}, {classification=1, sum=3.5155563299990895}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7e,2.52123218E8,1514341.0,3,083,S,270833606003,270833606003,+44.2611382,-095.7044857,G5030,Block Group 3,27,360600,2021,"{groups=[{classification=0, sum=6.819143760000637}, {classification=1, sum=4.4350148699990735}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f82,8.4222372E7,205987.0,3,083,S,270833601003,270833601003,+44.5842077,-096.0378753,G5030,Block Group 3,27,360100,2021,"{groups=[{classification=0, sum=3.3786452699991747}, {classification=1, sum=1.7166006000000276}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f83,5114736.0,122742.0,3,083,S,270833607003,270833607003,+44.2424061,-095.5978501,G5030,Block Group 3,27,360700,2021,"{groups=[{classification=0, sum=0.3940536600000054}, {classification=1, sum=0.17999982000000184}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d1,8983312.0,1912257.0,4,083,S,270833606004,270833606004,+44.2340004,-095.8618469,G5030,Block Group 4,27,360600,2021,"{groups=[{classification=0, sum=0.8311960800000128}, {classification=1, sum=0.26582985000000325}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000607,1.3075254E7,1503937.0,4,083,S,270833601004,270833601004,+44.6192501,-095.6968620,G5030,Block Group 4,27,360100,2021,"{groups=[{classification=0, sum=0.9441303300000147}, {classification=1, sum=0.371119320000005}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a,1.51304473E8,5506837.0,1,085,S,270859502001,270859502001,+44.8521778,-094.2857821,G5030,Block Group 1,27,950200,2021,"{groups=[{classification=0, sum=7.534625670001106}, {classification=1, sum=2.947062689999443}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c27,5244058.0,98654.0,1,085,S,270859506001,270859506001,+44.8842512,-094.0401026,G5030,Block Group 1,27,950600,2021,"{groups=[{classification=0, sum=0.6630109200000099}, {classification=1, sum=0.3040537500000039}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4e,7472683.0,1513881.0,1,085,S,270859501001,270859501001,+44.9662366,-094.0323567,G5030,Block Group 1,27,950100,2021,"{groups=[{classification=0, sum=0.7516208700000114}, {classification=1, sum=0.3978760500000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c56,1.5591054E8,4709771.0,1,085,S,270859505001,270859505001,+44.7679543,-094.3559502,G5030,Block Group 1,27,950500,2021,"{groups=[{classification=0, sum=6.943545180000719}, {classification=1, sum=2.119341509999958}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c59,1087246.0,354024.0,1,085,S,270859504001,270859504001,+44.8935237,-094.3821030,G5030,Block Group 1,27,950400,2021,"{groups=[{classification=0, sum=0.32490315000000425}, {classification=1, sum=0.07818525000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c89,5902959.0,7365.0,1,085,S,270859507001,270859507001,+44.7839006,-094.1783682,G5030,Block Group 1,27,950700,2021,"{groups=[{classification=0, sum=0.5156751600000075}, {classification=1, sum=0.11501919000000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf7,2827983.0,740323.0,2,085,S,270859504002,270859504002,+44.8846832,-094.4003950,G5030,Block Group 2,27,950400,2021,"{groups=[{classification=0, sum=0.6974124300000105}, {classification=1, sum=0.19285695000000205}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c17,1.01069841E8,403511.0,2,085,S,270859506002,270859506002,+44.8389299,-094.0722772,G5030,Block Group 2,27,950600,2021,"{groups=[{classification=0, sum=3.8015405999989116}, {classification=1, sum=2.2506927299998765}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c26,9503520.0,873885.0,2,085,S,270859505002,270859505002,+44.7518681,-094.3613013,G5030,Block Group 2,27,950500,2021,"{groups=[{classification=0, sum=1.0202306400000158}, {classification=1, sum=0.3165633900000041}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c51,8.5206164E7,1258257.0,2,085,S,270859501002,270859501002,+44.9281971,-094.0836265,G5030,Block Group 2,27,950100,2021,"{groups=[{classification=0, sum=3.4766374499991137}, {classification=1, sum=1.5286085100000244}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c57,7.4003818E7,7966747.0,2,085,S,270859502002,270859502002,+44.9439527,-094.4364615,G5030,Block Group 2,27,950200,2021,"{groups=[{classification=0, sum=4.073972759998837}, {classification=1, sum=1.915712370000031}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051b,2.07778277E8,5635176.0,3,085,S,270859505003,270859505003,+44.6805516,-094.3867496,G5030,Block Group 3,27,950500,2021,"{groups=[{classification=0, sum=7.984972710001402}, {classification=1, sum=2.4849009899997307}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c24,4096908.0,359816.0,3,085,S,270859504003,270859504003,+44.9018400,-094.3886650,G5030,Block Group 3,27,950400,2021,"{groups=[{classification=0, sum=0.9708870600000151}, {classification=1, sum=0.309961080000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4f,9.0096632E7,2939113.0,3,085,S,270859502003,270859502003,+44.8667341,-094.4473281,G5030,Block Group 3,27,950200,2021,"{groups=[{classification=0, sum=4.3589145599990236}, {classification=1, sum=1.1157903900000175}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c53,1.46796402E8,452864.0,3,085,S,270859506003,270859506003,+44.8073432,-094.1875230,G5030,Block Group 3,27,950600,2021,"{groups=[{classification=0, sum=6.344472420000326}, {classification=1, sum=3.1360972499993256}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5c,1.9287446E7,1861954.0,3,085,S,270859501003,270859501003,+44.8920047,-094.1852162,G5030,Block Group 3,27,950100,2021,"{groups=[{classification=0, sum=1.3711955400000218}, {classification=1, sum=0.4638991500000066}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb7,5651348.0,3506.0,3,085,S,270859507003,270859507003,+44.7441556,-094.1615796,G5030,Block Group 3,27,950700,2021,"{groups=[{classification=0, sum=0.5233199400000076}, {classification=1, sum=0.11536668000000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c50,7.8516255E7,1529046.0,4,085,S,270859501004,270859501004,+44.9530184,-094.2051260,G5030,Block Group 4,27,950100,2021,"{groups=[{classification=0, sum=2.6350166699996374}, {classification=1, sum=1.3677206400000217}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c88,7.850184E7,53434.0,4,085,S,270859506004,270859506004,+44.7526356,-094.0690283,G5030,Block Group 4,27,950600,2021,"{groups=[{classification=0, sum=2.571425999999677}, {classification=1, sum=1.1863308600000186}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb8,1.0429671E7,27286.0,4,085,S,270859507004,270859507004,+44.7814058,-094.1101717,G5030,Block Group 4,27,950700,2021,"{groups=[{classification=0, sum=1.3096898100000207}, {classification=1, sum=0.29640897000000377}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf6,1.7585848E7,50815.0,5,085,S,270859503005,270859503005,+44.8760881,-094.3462404,G5030,Block Group 5,27,950300,2021,"{groups=[{classification=0, sum=2.06826047999999}, {classification=1, sum=0.38328147000000523}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c25,4360343.0,21144.0,5,085,S,270859504005,270859504005,+44.9017802,-094.3361369,G5030,Block Group 5,27,950400,2021,"{groups=[{classification=0, sum=0.6216596100000092}, {classification=1, sum=0.1059844500000006}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b4,4.57045924E8,5465287.0,1,091,S,270917901001,270917901001,+43.8011477,-094.5500468,G5030,Block Group 1,27,790100,2021,"{groups=[{classification=0, sum=12.759832799999923}, {classification=1, sum=5.12304506999925}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ed,2.66296167E8,1.583602E7,1,091,S,270917904001,270917904001,+43.5438407,-094.4331299,G5030,Block Group 1,27,790400,2021,"{groups=[{classification=0, sum=6.922348290000705}, {classification=1, sum=3.3626607299991846}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f5,3.8154272E8,4486732.0,1,091,S,270917903001,270917903001,+43.6272045,-094.5624711,G5030,Block Group 1,27,790300,2021,"{groups=[{classification=0, sum=10.137673259998978}, {classification=1, sum=3.805015500000018}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f6,1.29129635E8,67045.0,1,091,S,270917902001,270917902001,+43.7137681,-094.3258203,G5030,Block Group 1,27,790200,2021,"{groups=[{classification=0, sum=3.725440289998959}, {classification=1, sum=2.0220443100000187}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f7,1.4894358E7,558205.0,1,091,S,270917905001,270917905001,+43.6518960,-094.5128909,G5030,Block Group 1,27,790500,2021,"{groups=[{classification=0, sum=0.8193814200000126}, {classification=1, sum=0.249150330000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc5,2.1555458E7,95871.0,1,091,S,270917906001,270917906001,+43.6556487,-094.4276957,G5030,Block Group 1,27,790600,2021,"{groups=[{classification=0, sum=1.6015814100000256}, {classification=1, sum=0.5021230500000072}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,8594952.0,333428.0,2,091,S,270917906002,270917906002,+43.6671960,-094.4851731,G5030,Block Group 2,27,790600,2021,"{groups=[{classification=0, sum=0.961504830000015}, {classification=1, sum=0.3940536600000054}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ee,1.80649208E8,2078540.0,2,091,S,270917904002,270917904002,+43.5444625,-094.7443735,G5030,Block Group 2,27,790400,2021,"{groups=[{classification=0, sum=4.294281419998981}, {classification=1, sum=1.5181838100000242}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f4,1.878592E7,1461712.0,2,091,S,270917903002,270917903002,+43.6619497,-094.6996251,G5030,Block Group 2,27,790300,2021,"{groups=[{classification=0, sum=1.1943231300000188}, {classification=1, sum=0.37285677000000506}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fa,2.17739614E8,6827353.0,2,091,S,270917902002,270917902002,+43.7145121,-094.7037308,G5030,Block Group 2,27,790200,2021,"{groups=[{classification=0, sum=7.756324290001252}, {classification=1, sum=3.601386359999036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b21,620887.0,893877.0,2,091,S,270917905002,270917905002,+43.6447886,-094.4640146,G5030,Block Group 2,27,790500,2021,"{groups=[{classification=0, sum=0.129961260000001}, {classification=1, sum=0.08860995000000031}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
