system:index,GEOID,Year,sq_miles,.geo
0000000000000000070f,270530228023,2021,"{groups=[{classification=0, sum=0.10980684000000067}, {classification=1, sum=0.023976809999999984}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000710,270530265164,2021,"{groups=[{classification=0, sum=0.28216188000000353}, {classification=1, sum=0.31899582000000415}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000711,270531263002,2021,"{groups=[{classification=0, sum=0.15567552000000143}, {classification=1, sum=0.010424700000000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000712,270531030002,2021,"{groups=[{classification=0, sum=0.07540533000000009}, {classification=1, sum=0.013899600000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000713,270531262013,2021,"{groups=[{classification=0, sum=0.17305002000000172}, {classification=1, sum=0.00138996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000714,270530269105,2021,"{groups=[{classification=0, sum=0.9837441900000153}, {classification=1, sum=1.0108484100000157}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000715,270531026004,2021,"{groups=[{classification=0, sum=0.20953647000000233}, {classification=1, sum=0.05837831999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000716,270531031002,2021,"{groups=[{classification=0, sum=0.0938223000000004}, {classification=1, sum=0.029536649999999966}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000717,270530272052,2021,"{groups=[{classification=0, sum=0.7116595200000108}, {classification=1, sum=1.744399800000028}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000718,270531262021,2021,"{groups=[{classification=0, sum=0.022934339999999987}, {classification=1, sum=0.004517369999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000719,270531261024,2021,"{groups=[{classification=0, sum=0.09903465000000049}, {classification=1, sum=3.4749E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071a,270531030003,2021,"{groups=[{classification=0, sum=0.06254819999999987}, {classification=1, sum=0.011467170000000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071b,270530277033,2021,"{groups=[{classification=0, sum=0.3057912000000039}, {classification=1, sum=0.2936290500000037}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071c,270531258004,2021,"{groups=[{classification=0, sum=0.0941697900000004}, {classification=1, sum=0.010424700000000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071d,270531052013,2021,"{groups=[{classification=0, sum=0.04308875999999993}, {classification=1, sum=0.00173745}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071e,270530268261,2021,"{groups=[{classification=0, sum=0.18104229000000185}, {classification=1, sum=0.34332012000000456}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071f,270531261012,2021,"{groups=[{classification=0, sum=0.013899600000000008}, {classification=1, sum=0.00208494}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000720,270531261021,2021,"{groups=[{classification=0, sum=0.10806939000000064}, {classification=1, sum=0.00104247}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000721,270530275012,2021,"{groups=[{classification=0, sum=0.2620074600000032}, {classification=1, sum=0.2077990200000023}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000722,270531052043,2021,"{groups=[{classification=0, sum=0.02467178999999998}, {classification=1, sum=6.9498E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000723,270530249041,2021,"{groups=[{classification=0, sum=0.19250946000000205}, {classification=1, sum=0.08409258000000024}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000724,270530006015,2021,"{groups=[{classification=0, sum=0.08999991000000034}, {classification=1, sum=0.04864859999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000725,270530068004,2021,"{groups=[{classification=0, sum=0.023281829999999986}, {classification=1, sum=0.0038223899999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000726,270531069003,2021,"{groups=[{classification=0, sum=0.05837831999999988}, {classification=1, sum=0.006254819999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000727,270530038021,2021,"{groups=[{classification=0, sum=0.056293379999999886}, {classification=1, sum=0.01494207000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000728,270530038022,2021,"{groups=[{classification=0, sum=0.041003819999999934}, {classification=1, sum=0.005212349999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000729,270531040013,2021,"{groups=[{classification=0, sum=0.050386049999999905}, {classification=1, sum=0.023629319999999985}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072a,270530234022,2021,"{groups=[{classification=0, sum=0.10876437000000065}, {classification=1, sum=0.0038223899999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072b,270530265093,2021,"{groups=[{classification=0, sum=0.14351337000000122}, {classification=1, sum=0.13169871000000102}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072c,270530268242,2021,"{groups=[{classification=0, sum=0.2373356700000028}, {classification=1, sum=0.1480307400000013}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072d,270530260154,2021,"{groups=[{classification=0, sum=0.07471035000000008}, {classification=1, sum=0.07401537000000007}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072e,270530260155,2021,"{groups=[{classification=0, sum=0.12648636000000094}, {classification=1, sum=0.17617743000000177}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072f,270530259093,2021,"{groups=[{classification=0, sum=0.11119680000000069}, {classification=1, sum=0.1233589500000009}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000730,270530257043,2021,"{groups=[{classification=0, sum=0.1483782300000013}, {classification=1, sum=0.10285704000000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731,270530257044,2021,"{groups=[{classification=0, sum=0.09243234000000038}, {classification=1, sum=0.10216206000000054}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000732,270530257042,2021,"{groups=[{classification=0, sum=0.10111959000000052}, {classification=1, sum=0.13135122000000102}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000733,270530257041,2021,"{groups=[{classification=0, sum=0.20988396000000234}, {classification=1, sum=0.16158285000000153}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000734,270531040011,2021,"{groups=[{classification=0, sum=0.27729702000000345}, {classification=1, sum=0.03231656999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000735,270531049022,2021,"{groups=[{classification=0, sum=0.02154437999999999}, {classification=1, sum=0.004864859999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000736,270531049024,2021,"{groups=[{classification=0, sum=0.03509648999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000737,270530267171,2021,"{groups=[{classification=0, sum=0.2557526400000031}, {classification=1, sum=0.08860995000000031}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000738,270530267193,2021,"{groups=[{classification=0, sum=0.13725855000000112}, {classification=1, sum=0.10772190000000063}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000739,270530260251,2021,"{groups=[{classification=0, sum=0.17687241000000178}, {classification=1, sum=0.18799209000000197}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073a,270531049025,2021,"{groups=[{classification=0, sum=0.041003819999999934}, {classification=1, sum=0.024324299999999983}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073b,270531026003,2021,"{groups=[{classification=0, sum=0.22830093000000265}, {classification=1, sum=0.13378365000000106}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073c,270530234021,2021,"{groups=[{classification=0, sum=0.3033587700000039}, {classification=1, sum=0.20640906000000228}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073d,270530201023,2021,"{groups=[{classification=0, sum=0.17652492000000178}, {classification=1, sum=0.06637058999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073e,270530246004,2021,"{groups=[{classification=0, sum=0.13760604000000112}, {classification=1, sum=0.09208485000000037}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073f,270531054003,2021,"{groups=[{classification=0, sum=0.1362160800000011}, {classification=1, sum=0.004169879999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000740,270530059023,2021,"{groups=[{classification=0, sum=0.07227792000000004}, {classification=1, sum=0.005907329999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000741,270531261022,2021,"{groups=[{classification=0, sum=0.1598454000000015}, {classification=1, sum=0.008339759999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000742,270530251001,2021,"{groups=[{classification=0, sum=0.16123536000000152}, {classification=1, sum=0.03996134999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000743,270530230002,2021,"{groups=[{classification=0, sum=0.24220053000000288}, {classification=1, sum=0.25401519000000305}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000744,270530006033,2021,"{groups=[{classification=0, sum=0.06741305999999996}, {classification=1, sum=0.03509648999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000745,270530230004,2021,"{groups=[{classification=0, sum=0.10320453000000056}, {classification=1, sum=0.00938223}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000746,270530120014,2021,"{groups=[{classification=0, sum=0.07818525000000014}, {classification=1, sum=0.04864859999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000747,270530120013,2021,"{groups=[{classification=0, sum=0.09104238000000035}, {classification=1, sum=0.034401509999999955}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748,270530241004,2021,"{groups=[{classification=0, sum=0.0816601500000002}, {classification=1, sum=0.05907329999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000749,270531048011,2021,"{groups=[{classification=0, sum=0.06810803999999997}, {classification=1, sum=0.013899600000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074a,270530264033,2021,"{groups=[{classification=0, sum=0.0997296300000005}, {classification=1, sum=0.027799199999999972}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074b,270530264031,2021,"{groups=[{classification=0, sum=0.44304975000000624}, {classification=1, sum=0.4590342900000065}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074c,270531048012,2021,"{groups=[{classification=0, sum=0.02501927999999998}, {classification=1, sum=6.9498E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074d,270531049011,2021,"{groups=[{classification=0, sum=0.12162150000000087}, {classification=1, sum=0.037528919999999945}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e,270530269103,2021,"{groups=[{classification=0, sum=1.1300374800000177}, {classification=1, sum=1.6328555100000262}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f,270530229015,2021,"{groups=[{classification=0, sum=0.2748645900000034}, {classification=1, sum=0.03370652999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000750,270530229012,2021,"{groups=[{classification=0, sum=0.09138987000000036}, {classification=1, sum=0.046563659999999917}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000751,270530120011,2021,"{groups=[{classification=0, sum=0.12162150000000087}, {classification=1, sum=0.07818525000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000752,270530272051,2021,"{groups=[{classification=0, sum=0.9684546300000151}, {classification=1, sum=2.2701521699998644}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000753,270530210022,2021,"{groups=[{classification=0, sum=0.11050182000000068}, {classification=1, sum=0.13447863000000107}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000754,270530210023,2021,"{groups=[{classification=0, sum=0.0757528200000001}, {classification=1, sum=0.053165969999999896}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,270530003003,2021,"{groups=[{classification=0, sum=0.09694971000000045}, {classification=1, sum=0.046563659999999917}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000756,270530275015,2021,"{groups=[{classification=0, sum=0.11918907000000083}, {classification=1, sum=0.22343607000000257}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000757,270530268244,2021,"{groups=[{classification=0, sum=0.4162930200000058}, {classification=1, sum=0.1414284300000012}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758,270530264044,2021,"{groups=[{classification=0, sum=0.2189187000000025}, {classification=1, sum=0.5024705400000072}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000759,270530260204,2021,"{groups=[{classification=0, sum=0.3749417100000051}, {classification=1, sum=0.5226249600000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075a,270530260242,2021,"{groups=[{classification=0, sum=0.39613860000000545}, {classification=1, sum=0.3645170100000049}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075b,270530260271,2021,"{groups=[{classification=0, sum=0.33220044000000437}, {classification=1, sum=0.47432385000000676}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075c,270530260272,2021,"{groups=[{classification=0, sum=0.3332429100000044}, {classification=1, sum=0.6880302000000104}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075d,270530267202,2021,"{groups=[{classification=0, sum=0.1546330500000014}, {classification=1, sum=0.14698827000000128}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075e,270530259081,2021,"{groups=[{classification=0, sum=0.11223927000000071}, {classification=1, sum=0.022934339999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075f,270531255004,2021,"{groups=[{classification=0, sum=0.29432403000000373}, {classification=1, sum=0.1362160800000011}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000760,270530252015,2021,"{groups=[{classification=0, sum=0.13795353000000113}, {classification=1, sum=0.03335903999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000761,270530267231,2021,"{groups=[{classification=0, sum=0.49760568000000716}, {classification=1, sum=0.6008102100000089}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000762,270530259084,2021,"{groups=[{classification=0, sum=0.16992261000000167}, {classification=1, sum=0.15915042000000149}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,270530257026,2021,"{groups=[{classification=0, sum=0.10285704000000055}, {classification=1, sum=0.14594580000000126}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000764,270531255001,2021,"{groups=[{classification=0, sum=0.14386086000000123}, {classification=1, sum=0.11050182000000068}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000765,270530269112,2021,"{groups=[{classification=0, sum=1.3771028700000219}, {classification=1, sum=0.7752501900000118}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,270530258013,2021,"{groups=[{classification=0, sum=0.14038596000000117}, {classification=1, sum=0.06115823999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,270530253024,2021,"{groups=[{classification=0, sum=0.07193043000000003}, {classification=1, sum=0.0510810299999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000768,270530254032,2021,"{groups=[{classification=0, sum=0.15880293000000148}, {classification=1, sum=0.09069489000000035}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000769,270530267221,2021,"{groups=[{classification=0, sum=0.21787623000000247}, {classification=1, sum=0.13864851000000114}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076a,270530267223,2021,"{groups=[{classification=0, sum=0.22656348000000262}, {classification=1, sum=0.10355202000000056}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076b,270530269126,2021,"{groups=[{classification=0, sum=2.426522669999767}, {classification=1, sum=2.153743019999937}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076c,270530273003,2021,"{groups=[{classification=0, sum=0.2915441100000037}, {classification=1, sum=0.45521190000000644}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076d,270530270025,2021,"{groups=[{classification=0, sum=1.4281839000000227}, {classification=1, sum=0.8676825300000134}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076e,270530271025,2021,"{groups=[{classification=0, sum=0.9142461900000142}, {classification=1, sum=0.8760222900000135}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076f,270530271022,2021,"{groups=[{classification=0, sum=1.26277866000002}, {classification=1, sum=1.1057131800000173}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000770,270530269111,2021,"{groups=[{classification=0, sum=0.66474837000001}, {classification=1, sum=0.10876437000000065}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000771,270530267172,2021,"{groups=[{classification=0, sum=0.44304975000000624}, {classification=1, sum=0.4044783600000056}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000772,270530269104,2021,"{groups=[{classification=0, sum=1.2985701300000205}, {classification=1, sum=0.5997677400000089}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000773,270530267182,2021,"{groups=[{classification=0, sum=0.5625863100000082}, {classification=1, sum=0.41907294000000583}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000774,270530269113,2021,"{groups=[{classification=0, sum=1.914322410000031}, {classification=1, sum=0.44339724000000624}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775,270530269101,2021,"{groups=[{classification=0, sum=1.686021480000027}, {classification=1, sum=2.6993023199995974}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000776,270530268077,2021,"{groups=[{classification=0, sum=0.7776826200000119}, {classification=1, sum=0.3992660100000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000777,270530268163,2021,"{groups=[{classification=0, sum=0.13482612000000108}, {classification=1, sum=0.08721999000000029}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000778,270530268164,2021,"{groups=[{classification=0, sum=0.16714269000000162}, {classification=1, sum=0.08895744000000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000779,270530234013,2021,"{groups=[{classification=0, sum=0.15915042000000149}, {classification=1, sum=0.06185321999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,270530260194,2021,"{groups=[{classification=0, sum=0.2974514400000038}, {classification=1, sum=0.15776046000000146}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077b,270530271014,2021,"{groups=[{classification=0, sum=0.6425090100000096}, {classification=1, sum=0.5737059900000084}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077c,270530269123,2021,"{groups=[{classification=0, sum=1.0111959000000157}, {classification=1, sum=0.4593817800000065}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077d,270530267244,2021,"{groups=[{classification=0, sum=0.5389569900000079}, {classification=1, sum=0.08096517000000018}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077e,270530272041,2021,"{groups=[{classification=0, sum=1.6043613300000257}, {classification=1, sum=1.9118899800000309}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077f,270530267191,2021,"{groups=[{classification=0, sum=0.3825864900000052}, {classification=1, sum=0.3881463300000053}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000780,270530271015,2021,"{groups=[{classification=0, sum=0.5212350000000076}, {classification=1, sum=0.5886480600000087}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,270530266162,2021,"{groups=[{classification=0, sum=0.6699607200000101}, {classification=1, sum=0.4364474400000061}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000782,270530267173,2021,"{groups=[{classification=0, sum=0.21822372000000248}, {classification=1, sum=0.1664477100000016}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000783,270530267203,2021,"{groups=[{classification=0, sum=0.5007330900000072}, {classification=1, sum=0.609844950000009}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000784,270530267194,2021,"{groups=[{classification=0, sum=0.1723550400000017}, {classification=1, sum=0.11814660000000081}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000785,270530267075,2021,"{groups=[{classification=0, sum=0.843358230000013}, {classification=1, sum=1.5744771900000252}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000786,270530267181,2021,"{groups=[{classification=0, sum=0.2369881800000028}, {classification=1, sum=0.248802840000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787,270530267233,2021,"{groups=[{classification=0, sum=0.250887780000003}, {classification=1, sum=0.189034560000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000788,270530266164,2021,"{groups=[{classification=0, sum=0.488918430000007}, {classification=1, sum=0.31969080000000416}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789,270530266161,2021,"{groups=[{classification=0, sum=0.4176829800000058}, {classification=1, sum=0.43227756000000606}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,270530266152,2021,"{groups=[{classification=0, sum=0.2189187000000025}, {classification=1, sum=0.15810795000000147}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b,270530272042,2021,"{groups=[{classification=0, sum=0.9316206900000145}, {classification=1, sum=0.904516470000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c,270531087001,2021,"{groups=[{classification=0, sum=0.10876437000000065}, {classification=1, sum=0.04239377999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,270530265161,2021,"{groups=[{classification=0, sum=0.19667934000000212}, {classification=1, sum=0.13760604000000112}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e,270531040012,2021,"{groups=[{classification=0, sum=0.2022391800000022}, {classification=1, sum=0.08409258000000024}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,270530215032,2021,"{groups=[{classification=0, sum=0.20362914000000223}, {classification=1, sum=0.0997296300000005}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,270530268124,2021,"{groups=[{classification=0, sum=0.24637041000000295}, {classification=1, sum=0.07262541000000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,270530268093,2021,"{groups=[{classification=0, sum=0.0934748100000004}, {classification=1, sum=0.02814668999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,270530269121,2021,"{groups=[{classification=0, sum=0.5424318900000079}, {classification=1, sum=0.17895735000000182}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,270530277022,2021,"{groups=[{classification=0, sum=0.36104211000000486}, {classification=1, sum=0.0997296300000005}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794,270530269073,2021,"{groups=[{classification=0, sum=0.6390341100000095}, {classification=1, sum=0.7769876400000119}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795,270530216014,2021,"{groups=[{classification=0, sum=0.18486468000000192}, {classification=1, sum=0.23942061000000284}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796,270530265053,2021,"{groups=[{classification=0, sum=0.1417759200000012}, {classification=1, sum=0.30127383000000385}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797,270530265073,2021,"{groups=[{classification=0, sum=0.1956368700000021}, {classification=1, sum=0.20467161000000225}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798,270530264052,2021,"{groups=[{classification=0, sum=0.22760595000000264}, {classification=1, sum=0.309266100000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799,270530269071,2021,"{groups=[{classification=0, sum=0.27034722000000333}, {classification=1, sum=0.2011967100000022}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079a,270530267083,2021,"{groups=[{classification=0, sum=0.17513496000000175}, {classification=1, sum=0.19459440000000208}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079b,270530267084,2021,"{groups=[{classification=0, sum=0.12787632000000096}, {classification=1, sum=0.1118917800000007}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c,270530260062,2021,"{groups=[{classification=0, sum=0.20467161000000225}, {classification=1, sum=0.18277974000000188}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079d,270530267212,2021,"{groups=[{classification=0, sum=0.15880293000000148}, {classification=1, sum=0.3033587700000039}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079e,270530267211,2021,"{groups=[{classification=0, sum=0.11884158000000082}, {classification=1, sum=0.1727025300000017}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079f,270530267243,2021,"{groups=[{classification=0, sum=0.3349803600000044}, {classification=1, sum=0.04934357999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a0,270530232021,2021,"{groups=[{classification=0, sum=0.2376831600000028}, {classification=1, sum=0.07853274000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a1,270530266172,2021,"{groups=[{classification=0, sum=0.24776037000000298}, {classification=1, sum=0.12926628000000098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a2,270530266171,2021,"{groups=[{classification=0, sum=0.26687232000000327}, {classification=1, sum=0.16227783000000154}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a3,270530264053,2021,"{groups=[{classification=0, sum=0.16332030000000156}, {classification=1, sum=0.08999991000000034}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a4,270530222005,2021,"{groups=[{classification=0, sum=0.1424709000000012}, {classification=1, sum=0.040656329999999935}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a5,270530204002,2021,"{groups=[{classification=0, sum=0.15150564000000136}, {classification=1, sum=0.10633194000000061}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a6,270530268146,2021,"{groups=[{classification=0, sum=0.1428183900000012}, {classification=1, sum=0.10528947000000059}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a7,270530202011,2021,"{groups=[{classification=0, sum=0.09243234000000038}, {classification=1, sum=0.05733584999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a8,270530265092,2021,"{groups=[{classification=0, sum=0.20397663000000224}, {classification=1, sum=0.21683376000000246}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a9,270530267074,2021,"{groups=[{classification=0, sum=0.26687232000000327}, {classification=1, sum=0.03266405999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007aa,270530266104,2021,"{groups=[{classification=0, sum=0.1949418900000021}, {classification=1, sum=0.2849418000000036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ab,270530263013,2021,"{groups=[{classification=0, sum=0.3641695200000049}, {classification=1, sum=0.723821670000011}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac,270531263003,2021,"{groups=[{classification=0, sum=0.09903465000000049}, {classification=1, sum=0.030579119999999963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
