bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G27009900008004,270990008004,G2700990000800,27099000800,1,1,1,1,0.997551423471
G27009900008004,270990008004,G2700990000900,27099000900,0,0,0,0,0.002448576529
G27009900009001,270990009001,G2700990000900,27099000900,0.999976306496,0.999970023732,0.999985950425,0.999986618852,0.999965858229
G27009900009001,270990009001,G2700990000100,27099000100,2.3693504e-5,2.9976268e-5,1.4049575e-5,1.3381148e-5,3.4141771e-5
G27009900009002,270990009002,G2700990000900,27099000900,0.999990584603,0.999987891182,0.999988949439,0.999986908226,0.999954366307
G27009900009002,270990009002,G2700990000410,27099000410,9.415397e-6,1.2108818e-5,1.1050561e-5,1.3091774e-5,4.5633693e-5
G27009900010001,270990010001,G2700990001000,27099001000,1,1,1,1,1
G27009900010002,270990010002,G2700990001000,27099001000,1,1,1,1,1
G27009900010003,270990010003,G2700990001000,27099001000,1,1,1,1,1
G27009900012001,270990012001,G2700990001200,27099001200,1,1,1,1,0.999545836462
G27009900012001,270990012001,G2700990001300,27099001300,0,0,0,0,4.54163538e-4
G27009900012002,270990012002,G2700990001200,27099001200,1,1,1,1,1
G27009900013001,270990013001,G2700990001300,27099001300,1,1,1,1,1
G27009900013002,270990013002,G2700990001300,27099001300,1,1,1,1,0.999371264288
G27009900013002,270990013002,G2700990001200,27099001200,0,0,0,0,6.28735712e-4
G27009900013003,270990013003,G2700990001300,27099001300,1,1,1,1,1
G27009900013004,270990013004,G2700990001300,27099001300,1,1,1,1,1
G27009900014001,270990014001,G2700990001400,27099001400,1,1,1,1,1
G27009900014002,270990014002,G2700990001400,27099001400,1,1,1,1,1
G27010109001001,271019001001,G2701010900100,27101900100,1,1,1,1,1
G27010109001002,271019001002,G2701010900100,27101900100,1,1,1,1,1
G27010109001003,271019001003,G2701010900100,27101900100,1,1,1,1,0.99986101408
G27010109001003,271019001003,G2701010900300,27101900300,0,0,0,0,1.3898592e-4
G27010109002001,271019002001,G2701010900200,27101900200,1,1,1,1,1
G27010109002002,271019002002,G2701010900200,27101900200,1,1,1,1,1
G27010109002003,271019002003,G2701010900200,27101900200,1,1,1,1,1
G27010109003001,271019003001,G2701010900300,27101900300,1,1,1,1,1
G27010109003002,271019003002,G2701010900300,27101900300,1,1,1,1,1
G27010109003003,271019003003,G2701010900300,27101900300,1,1,1,1,1
G27010304801001,271034801001,G2701030480100,27103480100,1,1,1,1,0.996686532553
G27010304801001,271034801001,G2700150960101,27015960101,0,0,0,0,0.002227437185
G27010304801001,271034801001,G2700130170900,27013170900,0,0,0,0,0.001086030262
G27010304801002,271034801002,G2701030480100,27103480100,1,1,1,1,1
G27010304801003,271034801003,G2701030480100,27103480100,1,1,1,1,1
G27010304802001,271034802001,G2701030480200,27103480200,1,1,1,1,1
G27010304802002,271034802002,G2701030480200,27103480200,1,1,1,1,0.99899762808
G27010304802002,271034802002,G2701030480502,27103480502,0,0,0,0,0.00100237192
G27010304802003,271034802003,G2701030480200,27103480200,1,1,1,1,0.999938054605
G27010304802003,271034802003,G2700790950200,27079950200,0,0,0,0,3.78563e-7
G27010304802003,271034802003,G2701030480300,27103480300,0,0,0,0,6.1566832e-5
G27010304802004,271034802004,G2701030480200,27103480200,1,1,1,1,1
G27010304803001,271034803001,G2701030480300,27103480300,1,1,1,1,1
G27010304803002,271034803002,G2701030480300,27103480300,1,1,1,1,0.999748655525
G27010304803002,271034803002,G2701030480200,27103480200,0,0,0,0,2.51344475e-4
G27010304803003,271034803003,G2701030480300,27103480300,1,1,1,1,1
G27010304804001,271034804001,G2701030480400,27103480400,1,1,1,1,1
G27010304804002,271034804002,G2701030480400,27103480400,1,1,1,1,1
G27010304804003,271034804003,G2701030480400,27103480400,1,1,1,1,1
G27010304805011,271034805011,G2701030480501,27103480501,1,1,1,1,1
G27010304805012,271034805012,G2701030480501,27103480501,1,1,1,1,0.999341677468
G27010304805012,271034805012,G2701030480502,27103480502,0,0,0,0,6.58322532e-4
G27010304805013,271034805013,G2701030480501,27103480501,1,1,1,1,0.998897479624
G27010304805013,271034805013,G2701030480600,27103480600,0,0,0,0,0.001102520376
G27010304805021,271034805021,G2701030480502,27103480502,1,1,1,1,0.998402119303
G27010304805021,271034805021,G2701030480501,27103480501,0,0,0,0,0.001597880697
G27010304805022,271034805022,G2701030480502,27103480502,1,1,1,1,0.990427874853
G27010304805022,271034805022,G2700130170200,27013170200,0,0,0,0,0.009572125147
G27010304806001,271034806001,G2701030480600,27103480600,1,1,1,1,1
G27010304806002,271034806002,G2701030480600,27103480600,1,1,1,1,1
G27010304806003,271034806003,G2701030480600,27103480600,1,1,1,1,1
G27010304806004,271034806004,G2701030480600,27103480600,1,1,1,1,0.995363141188
G27010304806004,271034806004,G2700130170300,27013170300,0,0,0,0,0.004636858812
G27010501051001,271051051001,G2701050105100,27105105100,1,1,1,1,1
G27010501051002,271051051002,G2701050105100,27105105100,1,1,1,1,1
G27010501051003,271051051003,G2701050105100,27105105100,1,1,1,1,1
G27010501051004,271051051004,G2701050105100,27105105100,1,1,1,1,0.999864441693
G27010501051004,271051051004,G2700630480200,27063480200,0,0,0,0,1.35558307e-4
G27010501052001,271051052001,G2701050105200,27105105200,1,1,1,1,1
G27010501052002,271051052002,G2701050105200,27105105200,1,1,1,1,1
G27010501052003,271051052003,G2701050105200,27105105200,1,1,1,1,1
G27010501053001,271051053001,G2701050105300,27105105300,1,1,1,1,1
G27010501053002,271051053002,G2701050105300,27105105300,1,1,1,1,1
G27010501053003,271051053003,G2701050105300,27105105300,1,1,1,1,0.999992484284
G27010501053003,271051053003,G2701330570300,27133570300,0,0,0,0,7.515716e-6
G27010501054001,271051054001,G2701050105400,27105105400,1,1,1,1,0.999947184992
G27010501054001,271051054001,G2701050105100,27105105100,0,0,0,0,5.2815008e-5
G27010501054002,271051054002,G2701050105400,27105105400,1,1,1,1,1
G27010501054003,271051054003,G2701050105400,27105105400,1,1,1,1,1
G27010501054004,271051054004,G2701050105400,27105105400,1,1,1,1,1
G27010501055001,271051055001,G2701050105500,27105105500,1,1,1,1,1
G27010501055002,271051055002,G2701050105500,27105105500,1,1,1,1,1
G27010501055003,271051055003,G2701050105500,27105105500,1,1,1,1,1
G27010501056001,271051056001,G2701050105600,27105105600,1,1,1,1,1
G27010501056002,271051056002,G2701050105600,27105105600,1,1,1,1,0.998363645375
G27010501056002,271051056002,G2701050105500,27105105500,0,0,0,0,0.001636354625
G27010501056003,271051056003,G2701050105600,27105105600,1,1,1,1,1
G27010501056004,271051056004,G2701050105600,27105105600,1,1,1,1,1
G27010501056005,271051056005,G2701050105600,27105105600,1,1,1,1,1
G27010709601001,271079601001,G2701070960100,27107960100,1,1,1,1,1
G27010709601002,271079601002,G2701070960100,27107960100,1,1,1,1,1
G27010709601003,271079601003,G2701070960100,27107960100,1,1,1,1,1
G27010709602001,271079602001,G2701070960200,27107960200,1,1,1,1,1
G27010709602002,271079602002,G2701070960200,27107960200,1,1,1,1,1
G27010709603001,271079603001,G2701070960300,27107960300,1,1,1,1,1
G27010709603002,271079603002,G2701070960300,27107960300,1,1,1,1,1
G27010709603003,271079603003,G2701070960300,27107960300,1,1,1,1,1
G27010900001001,271090001001,G2701090000100,27109000100,1,1,1,1,1
G27010900001002,271090001002,G2701090000100,27109000100,1,1,1,1,1
G27010900002001,271090002001,G2701090000200,27109000200,1,1,1,1,1
G27010900002002,271090002002,G2701090000200,27109000200,1,1,1,1,1
G27010900002003,271090002003,G2701090000901,27109000901,0,0,0,0,0.011338060161
G27010900002003,271090002003,G2701090000200,27109000200,1,1,1,1,0.988661939839
G27010900002004,271090002004,G2701090000200,27109000200,1,1,1,1,1
G27010900002005,271090002005,G2701090000200,27109000200,1,1,1,1,1
G27010900003001,271090003001,G2701090000300,27109000300,1,1,1,1,1
G27010900003002,271090003002,G2701090000300,27109000300,1,1,1,1,1
G27010900003003,271090003003,G2701090000300,27109000300,1,1,1,1,1
G27010900004001,271090004001,G2701090000400,27109000400,1,1,1,1,1
G27010900004002,271090004002,G2701090000100,27109000100,0,0,0,0,0.002076899702
G27010900004002,271090004002,G2701090000300,27109000300,0,0,0,0,0.010355199239
G27010900004002,271090004002,G2701090000400,27109000400,1,1,1,1,0.987567901059
G27010900004003,271090004003,G2701090000400,27109000400,1,1,1,1,1
G27010900005001,271090005001,G2701090000500,27109000500,1,1,1,1,1
G27010900005002,271090005002,G2701090000500,27109000500,1,1,1,1,1
G27010900005003,271090005003,G2701090000500,27109000500,0.998897197872,0.998898081953,0.999171768756,0.9992836499,0.994520248717
G27010900005003,271090005003,G2701090000400,27109000400,0.001102802128,0.001101918047,8.28231244e-4,7.163501e-4,0.005479751283
G27010900006001,271090006001,G2701090000600,27109000600,1,1,1,1,0.99996857427
G27010900006001,271090006001,G2701090002300,27109002300,0,0,0,0,3.142573e-5
G27010900006002,271090006002,G2701090000600,27109000600,1,1,1,1,1
G27010900006003,271090006003,G2701090000600,27109000600,1,1,1,1,1
G27010900006004,271090006004,G2701090000600,27109000600,0.972928063684,0.972962088854,0.979017027249,0.980592540561,0.990282323973
G27010900006004,271090006004,G2701090001502,27109001502,0.027071936316,0.027037911146,0.020982972751,0.019407459439,0.009717676027
G27010900006005,271090006005,G2701090000600,27109000600,1,1,1,1,1
G27010900009011,271090009011,G2701090000901,27109000901,1,1,1,1,1
G27010900009012,271090009012,G2701090000901,27109000901,1,1,1,1,1
G27010900009013,271090009013,G2701090000901,27109000901,1,1,1,1,1
G27010900009014,271090009014,G2701090000901,27109000901,1,1,1,1,1
G27010900009021,271090009021,G2701090000902,27109000902,1,1,1,1,1
G27010900009022,271090009022,G2701090000902,27109000902,1,1,1,1,1
G27010900009023,271090009023,G2701090000902,27109000902,1,1,1,1,1
G27010900009031,271090009031,G2701090000903,27109000903,0.989007633588,0.992190550566,0.993440233236,0.993174061433,0.966045574657
G27010900009031,271090009031,G2701090002200,27109002200,0.010992366412,0.007809449434,0.006559766764,0.006825938567,0.033954425343
G27010900009032,271090009032,G2701090000903,27109000903,1,1,1,1,1
G27010900010001,271090010001,G2701090001000,27109001000,1,1,1,1,1
G27010900010002,271090010002,G2701090001000,27109001000,1,1,1,1,1
G27010900010003,271090010003,G2701090001000,27109001000,1,1,1,1,1
G27010900010004,271090010004,G2701090001000,27109001000,1,1,1,1,1
G27010900011001,271090011001,G2701090001000,27109001000,0,0,0,0,0.010404062462
G27010900011001,271090011001,G2701090001100,27109001100,1,1,1,1,0.989595937538
G27010900011002,271090011002,G2701090001000,27109001000,0,0,0,0,0.008277450613
G27010900011002,271090011002,G2701090001100,27109001100,1,1,1,1,0.991722549387
G27010900011003,271090011003,G2701090001000,27109001000,0.005741127349,0.004682274247,0.001388888889,0.001336898396,0.01955892262
G27010900011003,271090011003,G2701090001100,27109001100,0.994258872651,0.995317725753,0.998611111111,0.998663101604,0.98044107738
G27010900012011,271090012011,G2701090001201,27109001201,1,1,1,1,1
G27010900012012,271090012012,G2701090001201,27109001201,1,1,1,1,1
G27010900012013,271090012013,G2701090001201,27109001201,1,1,1,1,1
G27010900012021,271090012021,G2701090001202,27109001202,1,1,1,1,1
G27010900012022,271090012022,G2701090001202,27109001202,1,1,1,1,1
G27010900012023,271090012023,G2701090001202,27109001202,1,1,1,1,1
G27010900012031,271090012031,G2701090001203,27109001203,0.999997752224,0.999997650007,0.999997674666,0.999997739782,0.999918344476
G27010900012031,271090012031,G2701090002200,27109002200,2.247776e-6,2.349993e-6,2.325334e-6,2.260218e-6,8.1655524e-5
G27010900012032,271090012032,G2701090001203,27109001203,1,1,1,1,1
G27010900013011,271090013011,G2701090001301,27109001301,1,1,1,1,1
G27010900013012,271090013012,G2701090001301,27109001301,1,1,1,1,1
G27010900013013,271090013013,G2701090001301,27109001301,1,1,1,1,1
G27010900013021,271090013021,G2701090001302,27109001302,1,1,1,1,1
G27010900013022,271090013022,G2701090001302,27109001302,1,1,1,1,1
G27010900013023,271090013023,G2701090001302,27109001302,1,1,1,1,0.991821400487
G27010900013023,271090013023,G2701090001301,27109001301,0,0,0,0,0.008178599513
G27010900014011,271090014011,G2701090001401,27109001401,1,1,1,1,1
G27010900014012,271090014012,G2701090001401,27109001401,1,1,1,1,1
G27010900014013,271090014013,G2701090001401,27109001401,1,1,1,1,1
G27010900014014,271090014014,G2701090001401,27109001401,1,1,1,1,0.990039638778
G27010900014014,271090014014,G2701090001402,27109001402,0,0,0,0,0.009960361222
G27010900014031,271090014031,G2701090001402,27109001402,1,1,1,1,0.99935903658
G27010900014031,271090014031,G2701090001301,27109001301,0,0,0,0,6.4096342e-4
G27010900014032,271090014032,G2701090001402,27109001402,1,1,1,1,1
G27010900014033,271090014033,G2701090001402,27109001402,1,1,1,1,0.9976474329
G27010900014033,271090014033,G2701090001900,27109001900,0,0,0,0,0.0023525671
G27010900014041,271090014041,G2701090001402,27109001402,1,1,1,1,1
G27010900014042,271090014042,G2701090001402,27109001402,1,1,1,1,1
G27010900014043,271090014043,G2701090001402,27109001402,1,1,1,1,1
G27010900014044,271090014044,G2701090001402,27109001402,1,1,1,1,1
G27010900015011,271090015011,G2701090001702,27109001702,0,0,0,0,0.021794129721
G27010900015011,271090015011,G2701090001501,27109001501,1,1,1,1,0.978205870279
G27010900015012,271090015012,G2701090001701,27109001701,0.003454231434,0.003194888179,0.001834862385,0.001801801802,0.011737756256
G27010900015012,271090015012,G2701090001501,27109001501,0.996492403907,0.996766399627,0.998138458165,0.998171999459,0.987801200452
G27010900015012,271090015012,G2701090001502,27109001502,5.336466e-5,3.8712194e-5,2.667945e-5,2.6198739e-5,4.61043292e-4
G27010900015013,271090015013,G2701090001702,27109001702,0,0,0,0,0.008541692856
G27010900015013,271090015013,G2701090001501,27109001501,1,1,1,1,0.991458307144
G27010900015021,271090015021,G2701090001502,27109001502,1,1,1,1,1
G27010900015022,271090015022,G2701090001502,27109001502,1,1,1,1,1
G27010900015031,271090015031,G2701090001703,27109001703,0,0,0,0,0.007336188437
G27010900015031,271090015031,G2701090001503,27109001503,1,1,1,1,0.992663811563
G27010900015032,271090015032,G2701090001503,27109001503,1,1,1,1,1
G27010900016011,271090016011,G2701090001603,27109001603,0,0,0,0,0.010031818608
G27010900016011,271090016011,G2701090001601,27109001601,1,1,1,1,0.989968181392
G27010900016012,271090016012,G2701090001601,27109001601,1,1,1,1,1
G27010900016013,271090016013,G2701090001601,27109001601,1,1,1,1,1
G27010900016021,271090016021,G2701090001603,27109001603,0,0,0,0,0.021766130051
G27010900016021,271090016021,G2701090001602,27109001602,1,1,1,1,0.978233869949
G27010900016022,271090016022,G2701090001602,27109001602,1,1,1,1,1
G27010900016031,271090016031,G2701090001603,27109001603,1,1,1,1,1
G27010900016032,271090016032,G2701090001603,27109001603,1,1,1,1,1
G27010900016033,271090016033,G2701090001603,27109001603,1,1,1,1,1
G27010900017011,271090017011,G2701090001701,27109001701,1,1,1,1,1
G27010900017012,271090017012,G2701090001701,27109001701,1,1,1,1,1
G27010900017013,271090017013,G2701090001701,27109001701,1,1,1,1,1
G27010900017014,271090017014,G2701090001703,27109001703,0,0,0,0,0.013554030935
G27010900017014,271090017014,G2701090001701,27109001701,1,1,1,1,0.986445969065
G27010900017021,271090017021,G2701090001702,27109001702,0.989711934156,0.987146529563,0.99533437014,0.989598811293,0.813781120739
G27010900017021,271090017021,G2701090001703,27109001703,0.010288065844,0.012853470437,0.00466562986,0.010401188707,0.185648869509
G27010900017021,271090017021,G2701090001603,27109001603,0,0,0,0,5.70009752e-4
G27010900017022,271090017022,G2701090001702,27109001702,1,1,1,1,1
G27010900017023,271090017023,G2701090001702,27109001702,1,1,1,1,1
G27010900017024,271090017024,G2701090001703,27109001703,0,0,0,0,0.287551204988
G27010900017024,271090017024,G2701090001702,27109001702,1,1,1,1,0.712448795012
G27010900017031,271090017031,G2701090001703,27109001703,1,1,1,1,1
G27010900017032,271090017032,G2701090001703,27109001703,1,1,1,1,1
G27010900017033,271090017033,G2701090001703,27109001703,1,1,1,1,1
G27010900018001,271090018001,G2701090001800,27109001800,1,1,1,1,1
G27010900018002,271090018002,G2701090001800,27109001800,1,1,1,1,0.999660303594
G27010900018002,271090018002,G2701090001900,27109001900,0,0,0,0,3.39696406e-4
G27010900018003,271090018003,G2701090001900,27109001900,0,0,0,0,0.002752084713
G27010900018003,271090018003,G2701090001800,27109001800,1,1,1,1,0.997247915287
G27010900019011,271090019011,G2701090001900,27109001900,0.999898651029,0.99991009476,0.999907531397,0.99991051827,0.999937722879
G27010900019011,271090019011,G2700490080800,27049080800,1.01348971e-4,8.990524e-5,9.2468603e-5,8.948173e-5,6.2277121e-5
G27010900019012,271090019012,G2701090001900,27109001900,1,1,1,1,1
G27010900019021,271090019021,G2701090001900,27109001900,1,1,1,1,1
G27010900019022,271090019022,G2701090001900,27109001900,1,1,1,1,1
G27010900019023,271090019023,G2701090001900,27109001900,0.993095166435,0.994417512259,0.992014157691,0.992431126241,0.998064609157
G27010900019023,271090019023,G2701570490400,27157490400,0.006904833565,0.005582487741,0.007985842309,0.007568873759,0.001935390843
G27010900019024,271090019024,G2701090001900,27109001900,1,1,1,1,0.999973625583
G27010900019024,271090019024,G2701090001603,27109001603,0,0,0,0,2.6374417e-5
G27010900020001,271090020001,G2701090002000,27109002000,0.99987157825,0.999838101029,0.999696725582,0.999709257582,0.999676191829
G27010900020001,271090020001,G2701090000903,27109000903,1.28131267e-4,1.61563219e-4,3.02931035e-4,2.90413224e-4,3.23699023e-4
G27010900020001,271090020001,G2701090002200,27109002200,2.90483e-7,3.35752e-7,3.43383e-7,3.29194e-7,1.09147e-7
G27010900020002,271090020002,G2701090002000,27109002000,1,1,1,1,1
G27010900020003,271090020003,G2701090002000,27109002000,0.999852602326,0.999798696387,0.999862330322,0.999808940471,0.999841280905
G27010900020003,271090020003,G2701090000903,27109000903,1.47397674e-4,2.01303613e-4,1.37669678e-4,1.91059529e-4,1.58719095e-4
G27010900020004,271090020004,G2701090002000,27109002000,1,1,1,1,1
G27010900020005,271090020005,G2701090002000,27109002000,1,1,1,1,1
G27010900021001,271090021001,G2701090002100,27109002100,1,1,1,1,1
G27010900021002,271090021002,G2701090002100,27109002100,1,1,1,1,1
G27010900021003,271090021003,G2701090002100,27109002100,1,1,1,1,1
G27010900021004,271090021004,G2701090002100,27109002100,1,1,1,1,1
G27010900021005,271090021005,G2701090002100,27109002100,1,1,1,1,1
G27010900022001,271090022001,G2701090002200,27109002200,1,1,1,1,0.999904199802
G27010900022001,271090022001,G2701090001203,27109001203,0,0,0,0,9.5800198e-5
G27010900022002,271090022002,G2701090001203,27109001203,0,0,0,0,4.75969976e-4
G27010900022002,271090022002,G2701090002200,27109002200,1,1,1,1,0.999524030024
G27010900022003,271090022003,G2701090002200,27109002200,1,1,1,1,1
G27010900022004,271090022004,G2701090000903,27109000903,0,0,0,0,0.003200665485
G27010900022004,271090022004,G2701090002200,27109002200,0.99985082683,0.999863918872,0.999857785345,0.999861385716,0.996426015397
G27010900022004,271090022004,G2701090001203,27109001203,1.4917317e-4,1.36081128e-4,1.42214655e-4,1.38614284e-4,3.73319117e-4
G27010900023001,271090023001,G2701090002300,27109002300,1,1,1,1,1
G27010900023002,271090023002,G2701090002300,27109002300,1,1,1,1,1
G27010900023003,271090023003,G2701090002300,27109002300,1,1,1,1,0.999854739507
G27010900023003,271090023003,G2701090000901,27109000901,0,0,0,0,1.45260493e-4
G27010900023004,271090023004,G2701090002300,27109002300,1,1,1,1,1
G27011109601021,271119601021,G2701110960102,27111960102,1,1,1,1,1
G27011109601022,271119601022,G2701110960102,27111960102,1,1,1,1,1
G27011109601023,271119601023,G2701110960102,27111960102,1,1,1,1,1
G27011109601031,271119601031,G2701110960103,27111960103,1,1,1,1,0.99992355644
G27011109601031,271119601031,G2700050450800,27005450800,0,0,0,0,7.644356e-5
G27011109601032,271119601032,G2700050450800,27005450800,1.6082719e-5,7.879034e-6,9.323101e-6,2.493108e-6,3.0752429e-5
G27011109601032,271119601032,G2701110960103,27111960103,0.999983917281,0.999992120966,0.999990676899,0.999997506892,0.999969247571
G27011109601033,271119601033,G2701110960103,27111960103,1,1,1,1,1
G27011109603001,271119603001,G2701110960300,27111960300,1,1,1,1,0.999989364583
G27011109603001,271119603001,G2701110960103,27111960103,0,0,0,0,1.0635417e-5
G27011109603002,271119603002,G2701110960300,27111960300,1,1,1,1,1
G27011109603003,271119603003,G2701110960300,27111960300,0.999993686319,0.999993810434,0.999993857682,0.999994266198,0.99984953754499994
G27011109603003,271119603003,G2701110960700,27111960700,6.313681e-6,6.189566e-6,6.142318e-6,5.733802e-6,1.50462455e-4
G27011109604001,271119604001,G2701110960103,27111960103,0,0,0,0,0.001781100203
G27011109604001,271119604001,G2701110960400,27111960400,1,1,1,1,0.998218899797
G27011109604002,271119604002,G2701110960400,27111960400,0.999995755511,0.999995151195,0.99999717926,0.999998282314,0.999991065537
G27011109604002,271119604002,G2701110960300,27111960300,4.244489e-6,4.848805e-6,2.82074e-6,1.717686e-6,8.934463e-6
G27011109604003,271119604003,G2701110960400,27111960400,1,1,1,1,1
G27011109605001,271119605001,G2701110960500,27111960500,1,1,1,1,1
G27011109605002,271119605002,G2701110960500,27111960500,1,1,1,1,1
G27011109605003,271119605003,G2701110960500,27111960500,1,1,1,1,1
G27011109605004,271119605004,G2701110960500,27111960500,1,1,1,1,1
G27011109606001,271119606001,G2701110960600,27111960600,1,1,1,1,1
G27011109606002,271119606002,G2701110960600,27111960600,1,1,1,1,1
G27011109606003,271119606003,G2701110960600,27111960600,1,1,1,1,1
G27011109606004,271119606004,G2701110960600,27111960600,0.999982823111,0.99997650267,0.999952305621,0.99995441518,0.999997543766
G27011109606004,271119606004,G2701590480300,27159480300,1.7176889e-5,2.349733e-5,4.7694379e-5,4.558482e-5,2.456234e-6
G27011109607001,271119607001,G2701110960700,27111960700,1,1,1,1,1
G27011109607002,271119607002,G2701110960700,27111960700,1,1,1,1,0.999964838787
G27011109607002,271119607002,G2701110960800,27111960800,0,0,0,0,3.5161213e-5
G27011109608001,271119608001,G2701110960800,27111960800,1,1,1,1,1
G27011109608002,271119608002,G2701110960800,27111960800,1,1,1,1,1
G27011109608003,271119608003,G2701110960800,27111960800,1,1,1,1,1
G27011109609001,271119609001,G2701110960900,27111960900,1,1,1,1,1
G27011109609002,271119609002,G2701110960900,27111960900,1,1,1,1,1
G27011109609003,271119609003,G2701110960900,27111960900,1,1,1,1,1
G27011109609004,271119609004,G2701110960900,27111960900,1,1,1,1,1
G27011109609005,271119609005,G2701110960900,27111960900,1,1,1,1,1
G27011109609006,271119609006,G2701110960900,27111960900,1,1,1,1,1
G27011109610001,271119610001,G2701110961000,27111961000,1,1,1,1,1
G27011109610002,271119610002,G2701110961000,27111961000,1,1,1,1,1
G27011109610003,271119610003,G2701110961000,27111961000,1,1,1,1,1
G27011109610004,271119610004,G2701110961000,27111961000,1,1,1,1,1
G27011109611001,271119611001,G2701110961100,27111961100,1,1,1,1,1
G27011109611002,271119611002,G2701110961100,27111961100,1,1,1,1,1
G27011109611003,271119611003,G2701110961100,27111961100,1,1,1,1,1
G27011109611004,271119611004,G2701110961100,27111961100,1,1,1,1,1
G27011109612001,271119612001,G2701110961200,27111961200,1,1,1,1,1
G27011109612002,271119612002,G2701110961200,27111961200,1,1,1,1,1
G27011109613001,271119613001,G2701110961300,27111961300,1,1,1,1,0.999992034429
G27011109613001,271119613001,G2701110961400,27111961400,0,0,0,0,7.965571e-6
G27011109613001,271119613001,G2701110961500,27111961500,0,0,0,0,0
G27011109613002,271119613002,G2701110961300,27111961300,1,1,1,1,1
G27011109613003,271119613003,G2701110961300,27111961300,1,1,1,1,1
G27011109613004,271119613004,G2701110961300,27111961300,0.999996595722,0.99999620039,0.999994888006,0.999995534583,0.999997159724
G27011109613004,271119613004,G2701590480300,27159480300,3.404278e-6,3.79961e-6,5.111994e-6,4.465417e-6,2.840276e-6
G27011109614001,271119614001,G2701110961400,27111961400,0.999936151352,0.999919513543,0.99984517109,0.999947409022,0.999923071866
G27011109614001,271119614001,G2701110961200,27111961200,0,0,0,0,2.0816072e-5
G27011109614001,271119614001,G2701110960800,27111960800,6.3848648e-5,8.0486457e-5,1.5482891e-4,5.2590978e-5,5.6112062e-5
G27011109614002,271119614002,G2701110961400,27111961400,1,1,1,1,1
G27011109614003,271119614003,G2701110961400,27111961400,1,1,1,1,1
G27011109615001,271119615001,G2701110961500,27111961500,1,1,1,1,1
G27011109615001,271119615001,G2701110961300,27111961300,0,0,0,0,0
G27011109615002,271119615002,G2701110961500,27111961500,1,1,1,1,1
G27011109615003,271119615003,G2701110961500,27111961500,1,1,1,1,1
G27011109616001,271119616001,G2701110961600,27111961600,1,1,1,1,1
G27011109616002,271119616002,G2701110961600,27111961600,1,1,1,1,1
G27011109616003,271119616003,G2701110961600,27111961600,1,1,1,1,1
G27011109617001,271119617001,G2701110961700,27111961700,1,1,1,1,1
G27011109617002,271119617002,G2701110961700,27111961700,1,1,1,1,1
G27011109617003,271119617003,G2701110961700,27111961700,1,1,1,1,1
G27011300901001,271130901001,G2701130090100,27113090100,1,1,1,1,0.999956173459
G27011300901001,271130901001,G2701130090300,27113090300,0,0,0,0,4.3826541e-5
G27011300901002,271130901002,G2701130090100,27113090100,0.962962962963,0.970760233918,0.96449704142,0.966386554622,0.999827169441
G27011300901002,271130901002,G2701130090200,27113090200,0.037037037037,0.029239766082,0.03550295858,0.033613445378,1.72830559e-4
G27011300901002,271130901002,G2701130090500,27113090500,0,0,0,0,0
G27011300901003,271130901003,G2701130090100,27113090100,1,1,1,1,1
G27011300902001,271130902001,G2701130090200,27113090200,1,1,1,1,1
G27011300902001,271130902001,G2701130090100,27113090100,0,0,0,0,0
G27011300902001,271130902001,G2701130090500,27113090500,0,0,0,0,0
G27011300902002,271130902002,G2701130090200,27113090200,1,1,1,1,1
G27011300902003,271130902003,G2701130090200,27113090200,1,1,1,1,1
G27011300903001,271130903001,G2701130090300,27113090300,1,1,1,1,1
G27011300903002,271130903002,G2701130090300,27113090300,1,1,1,1,1
G27011300904001,271130904001,G2701130090400,27113090400,1,1,1,1,1
G27011300904002,271130904002,G2701130090400,27113090400,1,1,1,1,1
G27011300904003,271130904003,G2701130090400,27113090400,1,1,1,1,1
G27011300905001,271130905001,G2701130090200,27113090200,0,0,0,0,0
G27011300905001,271130905001,G2701130090500,27113090500,1,1,1,1,1
G27011300905002,271130905002,G2701130090500,27113090500,1,1,1,1,1
G27011300905003,271130905003,G2701130090500,27113090500,1,1,1,1,1
G27011509501001,271159501001,G2701150950100,27115950100,1,1,1,1,1
G27011509501002,271159501002,G2701150950100,27115950100,1,1,1,1,1
G27011509502001,271159502001,G2701150950200,27115950200,1,1,1,1,1
G27011509502002,271159502002,G2701150950200,27115950200,1,1,1,1,1
G27011509503001,271159503001,G2701150950300,27115950300,1,1,1,1,1
G27011509503002,271159503002,G2701150950300,27115950300,1,1,1,1,1
G27011509503003,271159503003,G2701150950300,27115950300,1,1,1,1,0.99999991628
G27011509503003,271159503003,G2700650480100,27065480100,0,0,0,0,8.372e-8
G27011509504011,271159504011,G2701150950400,27115950400,1,1,1,1,1
G27011509504021,271159504021,G2701150950400,27115950400,1,1,1,1,1
G27011509504022,271159504022,G2701150950400,27115950400,1,1,1,1,1
G27011509504023,271159504023,G2701150950400,27115950400,1,1,1,1,1
G27011509505001,271159505001,G2701150950500,27115950500,0.996818663839,0.998636673483,0.998692810458,0.998996990973,0.999901604908
G27011509505001,271159505001,G2701150950600,27115950600,0.003181336161,0.001363326517,0.001307189542,0.001003009027,9.8395092e-5
G27011509505002,271159505002,G2701150950500,27115950500,1,1,1,1,1
